Choir-Name,Path,Filename,<p>,Last Update
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=44,"Zurzeit werden die Kontakte in den Kongo durch Nachbargemeinden unseres Prodekanats gepflegt. Gerne können sich hier weitere Menschen engagieren, Kontaktaufnahme bitte über das Pfarramt.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=46,"1923 Das vorwiegend evangelische Ziegelstein wird von St. Jobst (Erlenstegen) betreut, erhält nun aber eine Notkirche in der Hoferstr. 6.
1926 Gründung eines Gemeindevereins (heute Diakonieverein).
1928 Bau des Gemeindehauses Gumbinner Straße 12. Eine eigene Kirchenstiftung wird errichtet, der erste Kirchenvorstand gewählt.
1935 Die Planungen für einen Kirchenbau beginnen. Prof. German Bestelmeyer, München, wird beauftragt.
1936 Die Kirchengemeinde wird selbstständig: Pfr. Hans Gemählich wird erster Pfarrer der Gemeinde.
1938 Grundsteinlegung der Kirche am 23. Oktober.
1940 Einweihung der Melanchthonkirche am 15. Dezember (3. Adventssonntag) durch Landesbischof D. Hans Meiser.
1942 Drei der vier Glocken müssen an die Reichsstelle für Metalle abgegeben werden.
1945 Im Februar trifft eine Bombe das Gemeindehaus. Im März zerstört eine Luftmine Fenster, Portal und Dach der Kirche. Pfr. Wilhelm Grießbach wird nach Kriegsende Pfarrer in Ziegelstein.
1951 Im Flüchtlingslager Schafhof wird die Gnadenkirche als Stiftung der Dänischen Kirche errichtet.
Vikar Soellner übernimmt den Dienst in der Lagergemeinde und bleibt 40 Jahre als Pfarrer an
der Gnadenkirche.
1955 Neubau eines Saales und des Pfarrhauses mit Pfarramt.
1956 Pfr. Waldemar Schmidt übernimmt die erste Pfarrstelle.
1961 Drei neue Glocken ergänzen das Geläut der Kirche.
1967 Pläne für einen Kirchturmbau werden nicht realisiert zugunsten eines Kindergartenneubaus.
1970 Der neue Melanchthon-Kindergarten wird eingeweiht.
1972 Pfr. Wilhelm Nicol folgt auf Pfr. Waldemar Schmidt.
1984 Pfr. Dr. Klaus Herold tritt seinen Dienst an.
1995 Die Melanchthonkirche erhält eine neue Link-Orgel.
2000 Der Neubau des Gemeindesaales wird eingeweiht.
2007 Das Pfarrers-Ehepaar Berthild Sachs/Stefan Brandenburger beginnt seinen Dienst
2010 Das Dach der Melanchthonkirche wird erneuert.
2011 Pfarrer Gerhard Wild tritt (zusätzlich zu Buchenbühl) eine halbe Stelle in der Gemeinde an.
2015 Innenraum und Vorplatz der Melanchthonkirche werden zum 75. Kirchenjubiläum saniert.
2016 Die Pfarr-Eheleute Alexandra und Dr. Matthias Dreher treten ihren Dienst an.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Seit Juli 2008 kooperiert unsere Gemeinde eng mit der Gemeinde der Himmelfahrtskirche Buchenbühl. Lesen Sie im Folgenden den Kooperationsvertrag als sich immer wieder erneuernde Grundlage dieser zukunftsweisenden Form der Zusammenarbeit.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"Kooperation im Prodekanat Nürnberg-Nord
zwischen den Evang.-Luth. Kirchengemeinden",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Himmelfahrtskirche Buchenbühl,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,und,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Melanchthonkirche Ziegelstein,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,ÜBERPRÜFUNG  und  FORTSCHREIBUNG,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Februar/Oktober 2015,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,I. Allgemeines,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Vorbemerkung,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Die seit etwa 2008 begonnene wachsende Zusammenarbeit zwischen den Nachbargemeinden Buchenbühl und Ziegelstein hat sich verstetigt und wird in vielen Arbeitsfeldern als selbstverständlich und auch als förderlich erlebt.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Dazu zählen:,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,II. Kooperationsfelder,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,1. Kirchenvorstand,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"Die Kirchenvorstände Buchenbühl und Ziegelstein treffen sich zweimal pro Jahr zu einer gemeinsamen KV-Sitzung bzw. KV-Klausur. Diese Treffen dienen der Klärung und Reflexion gemeinsamer Themen ebenso wie der Kontaktpflege und persönlichen Begegnung. Ein Kooperationsausschuss ist begleitend, beratend und vorbereitend für alle die Kooperation betreffenden Fragestellungen zuständig. Er stellt über die jeweiligen KV-Vorsitzenden sicher, dass die notwendigen Informationen, Beratungen und Beschlüsse in die Tagesordnungen der beiden KVs Eingang finden. Er übernimmt die inhaltliche Vor- und Nachbereitung der gemeinsamen KV-Sitzungen.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"2. Kombinierte Pfarrstelle Buchenbühl (0,5) – Ziegelstein II (0,5)",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"Seit September 2011 ist die Pfarrstelle Buchenbühl mit der halben zweiten Pfarrstelle Ziegelstein kombiniert. Dienstsitz des Stelleninhabers ist Buchenbühl. Der Umfang der in Ziegelstein wahrgenommenen Aufgaben ist beschrieben und wird im Laufe von 2016 in die Erstellung von Dienstordnungen einfließen.
Die Kirchengemeinde Melanchthonkirche beteiligt sich nach den landeskirchlichen Richtlinien (§3 Abs. 3 BekPfarrhausrücklage i.V. m. § 12 Abs. 3 HKRV (RS 350)) an der für das Pfarrhaus Buchenbühl zu bildenden Pfarrhausrücklage.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Nach dem Willen der beiden Kirchenvorstände (KV-Beschlüsse vom 23. Juli 2012) ist die Kombination beider Pfarrstellen auch bei Neubesetzungen nicht einseitig aufzulösen. Künftige Stellenausschreibungen und Neubesetzungen können nur in gemeinsamer Sitzung beider Kirchenvorstände beraten und beschlossen werden.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"3. Gemeinsame theologisch-pädagogische Stelle (0,5)",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"Mit der Umsetzung der Landesstellenplanung 2010 wird ab September 2012 die bisherige halbe tp-Stelle in Ziegelstein gemeinsam in Ziegelstein und Buchenbühl eingesetzt. Ihr Schwerpunkt liegt auf „Diakonischer Arbeit in den Stadtteilen“. In der momentanen Aufgabenverteilung gehört dazu auch die Verantwortung für den gemeinsamen Gemeindebrief.
Eine Dienstordnung für die Diakoninnenstelle ist erstellt und nach Befürwortung durch beide Kirchenvorstände in der Prodekanatssynode formal beschlossen worden.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"4. Kinder-, Jugend- und Konfirmandenarbeit",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"Die gemeinsame JugendreferentInnenstelle (5 WS in Buchenbühl mit dem Schwerpunkt Offene Jugendarbeit/Jugendtreff; 20 WS in Ziegelstein mit den Schwerpunkten Koordination Kinder- und Jugendarbeit, Begleitung ehrenamtlicher Jugendmitarbeiter, Aktionen und Freizeiten für Kinder, Verknüpfung mit Konfirmandenarbeit) hat sich bewährt. Eine gemeindeübergreifende Wahrnehmung der Angebote findet sporadisch statt, entscheidend hierfür ist entsprechende Werbung, v.a. über die örtlichen Grundschulen.
Stärkere Synergien im Arbeitsfeld sind wünschenswert und im Blick, z.B. in der Mitarbeitergewinnung und Begleitung, in der Entwicklung und Vorbereitung von besonderen Aktionen und Veranstaltungen (z.B. Kinderbibeltag) oder durch Annäherung der Konfirmanden-Kurse hinsichtlich Konzept und Arbeitsformen einschließlich des Tutorenmodells.
Die entsprechenden Schritte und Maßnahmen werden von der Jugendreferentin/dem Jugendreferenten in Zusammenarbeit mit den Zuständigen (PfarrerInnen, Jugendausschüsse, Mitarbeiterkreise, KVs) entwickelt.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,5. Kirchenmusik,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"In beiden Kirchengemeinden bestehen vielfältige kirchenmusikalische Gruppierungen und Aktivitäten, an denen auch Menschen außerhalb der jeweiligen Gemeinden und gemeindeübergreifend teilnehmen. Die dadurch entstehenden Kontakte und Vernetzungen sind eng und tragfähig und führen zu einer breiten Wahrnehmung kirchenmusikalischer Aktivitäten in den Stadtteilen. Die Bereitschaft zur gegenseitigen Unterstützung besteht.
Bei künftigen personellen Veränderungen oder Engpässen sollten neue Konstellationen bzw. Lösungen auch unter der Perspektive der Kooperation gesucht und geprüft werden.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,6. Gottesdienste,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"Im Rahmen der Hauptamtlichen-Dienstbesprechung erfolgt eine weitgehend gemeinsame Gottesdienstplanung. Ihr Ziel ist es, Ressourcen zu schonen, Synergien zu nutzen, Vielfalt und Besonderes zu ermöglichen.
Die Praxis, an zweiten Feiertagen, bei anlassbezogenen Festgottesdiensten oder im August nur einen gemeinsamen Gottesdienst anzubieten, hat sich gut etabliert. Der gemeinsam in der Subregion reihum gefeierte Pfingstmontag findet großen Zuspruch und stärkt spürbar das geistlich-gemeindliche Miteinander in der Region. Ein organisierter Fahrdienst zu gemeinsamen Gottesdiensten hat sich als unnötig erwiesen, selbstorganisierte Fahrgemeinschaften funktionieren gut.
Bei Zielgruppen-Gottesdiensten (z.B. Familien-, Jugend-, TaizéGD) ist noch mehr auf eine langfristig abgestimmte Terminplanung zu achten, um Überschneidungen zu vermeiden.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,7. Gemeindebrief,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Der seit 2013 gemeinsame Gemeindebrief findet in beiden Gemeinden positive Resonanz und intensiviert spürbar die gegenseitige Wahrnehmung. Der gewählte Erscheinungsrhythmus von acht Ausgaben/Jahr ist stimmig und sollte beibehalten werden.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,8. Erwachsenenbildung/Gemeindefahrten/Reisen,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"Alle punktuellen Aktivitäten im Rahmen der Erwachsenenbildung (Vorträge, Filmabende, Fahrten, Gemeindereisen) sollen nach Möglichkeit in Abstimmung und gemeinsamer Planung geschehen und in beiden Gemeinden ausgeschrieben/beworben werden. Die Resonanz zeigt, dass hier immer mehr eine gemeinsame Zielgruppe angesprochen werden kann.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,9. Ökumene,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"Ein gemeinsamer Ökumeneausschuss Ziegelstein-Buchenbühl (mit Vertretern aus Melanchthon- und Himmelfahrtskirche sowie aus St. Georg und Maria Hilf) trifft sich etwa zweimal pro Jahr. Er koordiniert, plant, gestaltet und evaluiert die ökumenischen Aktivitäten in beiden Ortsteilen und berichtet darüber in den jeweiligen KVs.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,III. Weitere Perspektiven,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,1. Der Kooperationsvertrag von 2012 einschließlich seiner Fortschreibungen sichert die gemeinsamen Stellen einschließlich der gemeinsamen Pfarrstelle juristisch hinreichend ab. Eine Pfarreibildung bietet nach übereinstimmender Einschätzung für die Kooperation keine weitergehenden Vorteile.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"2. Die Frist zur Überprüfung möglicher struktureller Veränderungen im Verhältnis beider Kirchengemeinden verlängert sich, bis die Parameter einer Landesstellenplanung 2020 bekannt sind und dann für Zukunftsszenarien konkret herangezogen werden können.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,"3. Bei allen Personalveränderungen im Bereich der haupt- und nebenamtlich Mitarbeitenden (Mesner-/Hausmeisterstellen, Kirchenmusik, Verwaltung, Jugend, theol.-päd. Stelle) sollen die Möglichkeiten von Kooperation und Synergien weiterhin konsequent im Blick bleiben und ggf. weiterentwickelt werden.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Erarbeitet und fortgeschrieben im Rahmen einer gemeinsamen KV-Klausur am 27./28.02.2015 in Neuendettelsau sowie im Kooperationsausschuss in seiner Sitzung am 29.09.2015.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=532,Beschlossen von den Mitgliedern der Kirchenvorstände Buchenbühl und Ziegelstein in der gemeinsamen Kirchenvorstandssitzung am 15. Oktober 2015 in Buchenbühl.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,"Seniorennachmittag
Montags, 14.00 – 16.00 Uhr im kleinen Gemeindesaal.
Der Seniorennachmittag findet außerhalb der Schulferien
jeden Montag statt.
Nach einem gemeinsamen Kaffeetrinken wird ein kulturelles, kreatives oder auch sportliches Programm angeboten.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,"Dienstagabend Runde
Dienstags, 19.00 – 21.00 Uhr im kleinen Gemeindesaal.
Dieser Seniorenabend findet in der Regel am 2. Dienstag im Monat statt. Wechselnde Vorträge, Themen und Inhalte sorgen für gute Unterhaltung und Abwechslung.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,Kontakt: Diakonin Sonja Lichteneber        Tel: 0176-585 43 380      Mail: sonja.lichteneber@elkb.de,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,Mittagstisch,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,"Gemeinsam Essen und die Gesellschaft genießen.
Sie erhalten ein 3-Gänge-Menü zu 5,00 €.
Donnerstags von 11.45 – 12.45 Uhr.
Das Team und die Gäste des Mittagstisches freuen sich auf Sie!",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,"Ort: Pfarrzentrum St. Georg, Bierweg 43
Anmeldung: Telefonisch im Pfarrbüro St. Georg Tel: 52 22 20",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,Café Litfaßsäule,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,"Das Café Litfaßsäule ist jeden Mittwoch von 15-17 Uhr im Kulturladen Ziegelstein geöffnet. 
Das Café empfängt Sie jeweils ab 15 Uhr mit Kaffee und Kuchen.
Das Programm beginnt um 15.30 Uhr. ",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,"Einmal im Monat findet im Kulturladen, im Café Litfaßsäule eine informative/ unterhaltsame Veranstaltung statt, die jeweils aktuell den Veröffentlichungen zu entnehmen ist (z.B. Veranstaltungsheft der Kulturläden und in unserem Gemeindebrief). ",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,Wenn sie sich ehrenamtlich engagieren möchten sind sie hier ebenfalls richtig!,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,"Ort: Kulturladen Ziegelstein, Ziegelsteinstr. 104
Wann: Mittwochs ab 15 Uhr (außer in den Ferien)
",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,SeniorenNetzwerk,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,Seit Oktober 2012 gibt es das Seniorennetzwerk Ziegelstein & Buchenbühl. Dieses Seniorennetzwerk baut auf das bereits existierende Netzwerk Älter werden in Ziegelstein auf.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,Seniorennetzwerke sind trägerübergreifend organisierte Unterstützungssysteme innerhalb eines Wohnquartiers. ,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,Damit sollen bestehende Angebote für alte Menschen im Quartier aufeinander abgestimmt und nachhaltig gesichert sowie weiter ausgebaut werden. ,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,Die Stadtmission Nürnberg e. V. ist in Kooperation mit dem Seniorenamt der Stadt Nürnberg Träger dieses Seniorennetzwerkes.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,Koordinatorin Seniorennetzwerk Ziegelstein & Buchenbühl:,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,"Andrea Zink-Hirsch
Gerontologie, M. Sc. Gerontologie
Stadtmission Nürnberg e.V.
c/o Pfarrei St. Georg
Bierweg 33
90411 Nürnberg",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,"Tel.: 0911/95 34 5440
Sprechzeiten i.d.R. Donnerstag, 10.00 Uhr bis 14.00 Uhr",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=31,andrea.zink-hirsch@stadtmission-nuernberg.de ,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,Meditativer Abendspaziergang ,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,"Monatlich, mittwochs von April bis November.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,Treffpunkt ist vor der Melanchthonkirche. Die Termine und Uhrzeiten können Sie dem Gemeindebrief entnehmen oder sich persönlich informieren. ,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,"Kontakt: Frau Gerlinde Tröbs, Religionspädagogin und Anleiterin in christlicher Meditation. Tel. 540 29 70",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,Der Mittel-Alter-Treff,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,"Monatlich, mittwochs um 20 Uhr  im Gemeindehaus",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,"Kontakt: Anja und Jürgen Bergmann, Tel: 0911-59 74 150",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,Die Wandergruppe „Raum“,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,Jeden 2. Samstag im Monat,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,Gemeinsam unterwegs in den Natur.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,"Kontakt: Frau Schempp, Tel: 0911-522570 oder Herr Sobotta, Tel: 0911-5216518",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,Bibelkreis,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,Dienstags um 17 Uhr alle 14 Tage,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,"Kontakt: Thomas Leicht, Tel: 0911-52 165 24 oder im Pfarramt",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348, Gebetskreis,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,Montags um 17 Uhr in der Sakristei der Melanchthonkirche,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,"Kontakt: Marlene Kempter, Tel:  0911 – 5298 614",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348, Männerstammtisch  im „PanOlio“,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,In der Regel jeden zweiten Mitwoch im Monat um 19:30 Uhr,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=348,"Kontakt: Hr. Dr. Lampert, Tel: 0911-52 33 45",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=35,Tauferinnerungsgottesdienst und Fastensuppenessen (Februar bzw. März),11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=35,Nach dem Tauferinnerungsgottesdienst laden wir zum Fastensuppenessen in den Gemeindesaal. Gegen eine kleine Gebühr darf man die unterschiedlichsten Suppen probieren. Diese Suppen werden von Familien aus der Gemeinde gekocht. Danach findet die Wahl zur Suppenkönigin statt.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=35,Gründonnerstag (März bzw. April),11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=35,"Zusammen machen wir uns auf den Weg und feiern ein gemeinsam zubereitetes GRÜNES Mahl. Wie Jesus mit seinen Freunden setzen wir uns zusammen, entdecken, schmecken, erleben und erfahren den Weg vom jüdischen Passah-Mahl zum christlichen Abendmahl.",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=35,"
Reformationstag: Ludder-Weckla backen (31. Oktober)",11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=35,Am Reformationstag treffen sich wir uns im Gemeindesaal um dort Ludder-Weckla (Lutherbrötchen) zu backen. Die Anmeldungsmodalitäten dazu finden Sie im entsprechenden Gemeindebrief (Oktoberausgabe).,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=35,Lichterzug durch Ziegelstein am Abend des 2. Advent,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=35,Mit Laternen ziehen wir von der Grundschule Ziegelstein über den Bauernwald und den Anger zur Melanchthonkirche. An jeder Station hören wir einen Teil einer Advents- bzw. Weihnachtsgeschichte. Danach stimmen wir uns im Gemeindehaus mit Glühwein und Plätzchen auf Weihnachten ein.,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=35,In Planung sind: ,11/06/2022 16:29:50
ziegelstein,../Domains/Domain_Mirror/ziegelstein/www.melanchthonkirche-ziegelstein.de/,index.html?p=35,im Frühjahr: Ehekurs an 5 Abenden,11/06/2022 16:29:50
